item_name,Count,Percentage
"Assassin's Creed 3. Освобождение [PS Vita, русские субтитры]",1152,0.00039239155499800227
Подарочный набор WOT с моделью танка ИС-7,1151,0.0003920509373287332
DEPECHE MODE  Delta Machine,1150,0.0003917103196594641
"Tekken Tag Tournament 2 (с поддержкой 3D) [PS3, русские субтитры]",1148,0.0003910290843209259
"Hitman Absolution [PС, Jewel, русская версия]",1146,0.0003903478489823877
"Destiny [PS4, русская документация]",1146,0.0003903478489823877
"Sims 3: Набор городов [PC, русская версия]",1141,0.00038864476063604216
"Call of Duty: Advanced Warfare [PC, русская версия]",1137,0.00038728228995896577
ТРАНС,1137,0.00038728228995896577
1С:Упрощенка 8,1135,0.0003866010546204276
"LEGO Marvel Super Heroes [PS3, русские субтитры]",1134,0.0003862604369511585
БЕМБИ (регион),1133,0.0003859198192818894
ИЛЛЮЗИЯ ОБМАНА,1127,0.0003838761132662748
Настольная игра ALIAS Party  арт. 02703,1124,0.0003828542602584675
"Watch_Dogs. Специальное издание [PS3, русская версия]",1123,0.0003825136425891984
"Меч и Магия. Герои 6 [PC, Jewel, русская версия]",1115,0.0003797887012350456
Язык запросов 1С:Предприятия 8 (+CD). Хрусталева Е.Ю.,1114,0.00037944808356577653
МАДАГАСКАР 3,1112,0.0003787668482272383
"Far Cry 3 + Код на активацию дополнения Пропавшие экспедиции [PC, русская версия]",1112,0.0003787668482272383
007: КООРДИНАТЫ «СКАЙФОЛЛ» (BD),1110,0.0003780856128887001
"Настольная игра Свинтус Юный (новая версия), арт.1518",1105,0.0003763825245423546
"Assassin's Creed: Изгой [PS3, русская версия]",1105,0.0003763825245423546
"Need for Speed: Most Wanted (a Criterion Game) Limited Edition [Xbox 360, русская версия]",1103,0.0003757012892038164
"Gears Of War: Judgment [Xbox 360, русская версия]",1091,0.00037161387717258725
"NHL 15 [PS3, русские субтитры]",1089,0.00037093264183404905
"Rayman Legends [PS4, русская версия]",1087,0.00037025140649551085
Pokemon XY Стартовый набор,1087,0.00037025140649551085
"Gran Turismo 6 Anniversary Edition [PS3, русская версия]",1086,0.0003699107888262417
ТУРБО,1085,0.00036957017115697266
"FIFA Street [Xbox 360, английская версия]",1083,0.00036888893581843446
"NHL 15 [PS4, русские субтитры]",1080,0.00036786708281062714
СТАЛИНГРАД,1080,0.00036786708281062714
"Assassin's Creed 2 Game of the Year Edition (Essentials) [PS3, русская версия]",1079,0.000367526465141358
"Крэш: Повелитель мутантов (Essentials) [PSP, русская версия]",1078,0.00036718584747208894
ДЖЕК РИЧЕР,1072,0.00036514214145647435
"Настольная игра World of Tanks Rush Второй фронт, арт.1194",1071,0.0003648015237872052
"Injustice: Gods Among Us Ultimate Edition [PC, Jewel, русские субтитры]",1071,0.0003648015237872052
"Bureau: XCOM Declassified [PC, Jewel, русская версия]",1065,0.00036275781777159063
"Minecraft. Playstation 4 Edition [PS4, русская версия]",1063,0.00036207658243305244
"Метро. Луч надежды. Ограниченное издание [Xbox 360, русская версия]",1062,0.00036173596476378337
КАК ПРИРУЧИТЬ ДРАКОНА 2,1061,0.00036139534709451424
BLACK SABBATH  13,1061,0.00036139534709451424
Комплект «Xbox LIVE: Карта подписки 3 месяца + Xbox LIVE: GOLD подарочная карта 500 рублей»,1060,0.00036105472942524517
Warcraft III. Reign of Chaos (Jewel),1059,0.00036071411175597604
"BioShock Infinite [PC, русские субтитры]",1057,0.00036003287641743785
"Diablo III: Reaper of Souls. Ultimate Evil Edition [PS4, русская версия]",1057,0.00036003287641743785
ОКЕАН ЕЛЬЗИ  Земля (фирм.),1054,0.0003590110234096306
"Tomb Raider. Definitive Edition [PS4, русская версия]",1051,0.00035798917040182326
ДЖАНГО ОСВОБОЖДЕННЫЙ,1051,0.00035798917040182326
"Настольная игра Activity Travel (для путешествующих), арт. 776809",1051,0.00035798917040182326
ИГРА ПРЕСТОЛОВ. СЕЗОН 3 (5 DVD),1050,0.00035764855273255413
"Меч и Магия. Герои 6. Золотое издание [PC, русская версия]",1050,0.00035764855273255413
"LittleBigPlanet 3 [PS3, русская версия]",1049,0.00035730793506328506
"Call of Duty: Black Ops II. Расширенное издание [PС, русская версия]",1049,0.00035730793506328506
"Battlefield 3 [Xbox 360, русская версия]",1048,0.00035696731739401594
NIRVANA  Nevermind  Remastered,1048,0.00035696731739401594
"Crysis 2 [PC, Jewel, русская версия]",1048,0.00035696731739401594
Pokemon XY Двойной блистер,1042,0.00035492361137840135
iTunes 500 руб.,1041,0.0003545829937091323
СТРАЖИ ГАЛАКТИКИ,1040,0.00035424237603986315
МОЙ ПАРЕНЬ- ПСИХ,1040,0.00035424237603986315
КОН-ТИКИ,1038,0.00035356114070132495
Энциклопедия Мир Ведьмака,1036,0.00035287990536278676
"НУ, ПОГОДИ! (1-8) (Регион)",1033,0.0003518580523549795
КИНО  Новая коллекция  1,1032,0.00035151743468571036
"Batman: Летопись Аркхема [PS3, русские субтитры]",1029,0.0003504955816779031
КОТ В САПОГАХ,1027,0.0003498143463393649
"Battlefield 3 Premium. Сборник дополнений (код загрузки, без диска) [РС, русская версия]",1027,0.0003498143463393649
"Assassin's Creed III (Classics) [Xbox 360, русская версия]",1027,0.0003498143463393649
"Sid Meier's Civilization V. Боги и Короли [PC, Jewel, русская версия]",1022,0.0003481112579930194
ОХОТНИКИ НА ВЕДЬМ,1022,0.0003481112579930194
ШКОЛА МОНСТРОВ. ОТЧЕГО МОНСТРЫ ВЛЮБЛЯЮТСЯ/КРИК В ПЯТНИЦУ ВЕЧЕРОМ,1021,0.0003477706403237503
ШКОЛА МОНСТРОВ. КЛАССНЫЕ ДЕВЧОНКИ,1020,0.0003474300226544812
"Risen 2. Темные воды [PC, Jewel, русская версия]",1018,0.000346748787315943
"Rayman Origins [PC, Jewel, русская версия]",1017,0.00034640816964667386
ARMIN VAN BUUREN  A State Of Trance 2014  2CD (digipack),1014,0.0003453863166388666
"Disney. ТРОН: Эволюция (Essentials) [PSP, английская версия]",1014,0.0003453863166388666
"Rayman Origins (Essentials) [PS3, русская версия]",1014,0.0003453863166388666
"Medal of Honor: Warfighter [Xbox 360, русская версия]",1011,0.00034436446363105927
"Disney Мир Героев [PC, Jewel, русская версия]",1010,0.0003440238459617902
PlayStation 4. Комплект предварительного заказа [PS4],1007,0.0003430019929539829
ГЕОГРАФ ГЛОБУС ПРОПИЛ,1005,0.0003423207576154447
Аксессуар: Xbox One Беспроводной геймпад (S2V-00018),1004,0.0003419801399461756
"King's Bounty: Темная сторона [PC, Jewel, русская версия]",1002,0.0003412989046076374
ESET NOD32 Smart Security - продление лицензии на 1 год на 3ПК (коробка),1002,0.0003412989046076374
"XCOM: Enemy Within [PC, Jewel, русская версия]",1002,0.0003412989046076374
"ОПЕРАЦИЯ ""АРГО""",999,0.0003402770515998301
КОРПОРАЦИЯ МОНСТРОВ (регион),998,0.000339936433930561
"Rayman Legends [PС, Jewel, русская версия]",997,0.0003395958162612919
Мягкая игрушка СОЮЗМУЛЬТФИЛЬМ Котенок Гав музыкальный,996,0.0003392551985920228
Halo 4 [Xbox 360],996,0.0003392551985920228
УНИВЕРСИТЕТ МОНСТРОВ,996,0.0003392551985920228
"МТГ(РУС): Базовый Выпуск 2015: Бустер, арт.756574",993,0.0003382333455842155
"Disney/Pixar. История игрушек. Большой побег (Essentials) [PSP, русская версия]",993,0.0003382333455842155
"Орден 1886 [PS4, русская версия]",992,0.00033789272791494643
"Sims 3. Шоу-бизнес (дополнение) [PC, русская версия]",991,0.0003375521102456773
"Call of Duty. Ghosts [Xbox 360, русская версия]",991,0.0003375521102456773
PSP E1008: адаптер ARTPLAYS 100-240V,990,0.00033721149257640823
"Battlefield 4 Limited Edition [PC, русская версия]",989,0.0003368708749071391
"Call of Duty: Black Ops II [PS3, русская версия]",989,0.0003368708749071391
1С:Библ. разработчика. Разработка сложных отчетов в 1С:Предпр. 8. Сист. комп. данных. 2 изд .(+CD),989,0.0003368708749071391
AC/DC  Back In Black,988,0.00033653025723787003
"Sims 4 На работу (дополнение) [PC, русская версия]",986,0.0003358490218993318
РАЛЬФ,985,0.0003355084042300627
"Arma lll [PC, русские субтитры]",983,0.0003348271688915245
"Assassin's Creed IV. Черный флаг. Bonus Edition [PS4, русская версия]",981,0.0003341459335529863
"Injustice: Gods Among Us. Soviet Edition [PS3, русские субтитры]",980,0.0003338053158837172
"The Amazing Spider-Man 2 [PC, Jewel, русская версия]",979,0.0003334646982144481
Win 8.1 32-bit/64-bit Russian Russia Only DVD,979,0.0003334646982144481
"Sims 3 Рорин Хайтс (код загрузки, без диска) [PC, русская версия]",975,0.00033210222753737173
"Sims 3. В сумерках (дополнение) [PC, русская версия]",975,0.00033210222753737173
Компактдиск Mirex CD-R 700 Мб 52x Slim case MAXIMUM,973,0.00033142099219883353
ЛЕДНИКОВЫЙ ПЕРИОД 4:КОНТИНЕНТАЛЬНЫЙ ДРЕЙФ,972,0.0003310803745295644
DEPECHE MODE  The Best Of  1,971,0.00033073975686029534
"Финес и Ферб. Покорение 2-ого измерения (Essentials) [PSP, русская версия]",971,0.00033073975686029534
"Lords of The Fallen. Limited Edition [PC, русские субтитры]",971,0.00033073975686029534
"Need for Speed: Most Wanted (a Criterion Game) Limited Edition [PS3, русская версия]",970,0.0003303991391910262
"Divinity. Original Sin [PC, Jewel, русская документация]",970,0.0003303991391910262
"НУ, ПОГОДИ! (9-16) (Регион)",968,0.000329717903852488
"Комплект «Книга заклинаний» (только для PS Move) [PS3, русская версия] + «Wonderbook»",967,0.00032937728618321894
Хомячок плюшевый  говорящий (коричневый),965,0.00032869605084468075
PS Vita 1000: Футляр Hori Hard Case жесткий черный (PSV-027E),963,0.00032801481550614255
"Call of Duty: Black Ops II [Xbox 360, русская версия]",963,0.00032801481550614255
"Far Cry 4 [PS3, русская версия]",958,0.00032631172715979703
"Diablo III [Xbox 360, русская версия]",958,0.00032631172715979703
"LittleBigPlanet [PS Vita, русская версия]",955,0.00032528987415198976
"Sid Meier's Civilization V. Дивный новый мир (дополнение) [PC, Jewel, русская версия]",955,0.00032528987415198976
1С:Предпр.8.2.Версия для обучения программированию.,955,0.00032528987415198976
